variant_name,family,description,calibration_scope,parameters_json,note,verdict,screening_score,validation_score,structurally_identical_to_baseline,overall_net_pnl,overall_sharpe,overall_sortino,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_n_trades,overall_hit_rate,overall_avg_win,overall_avg_loss,overall_n_days_traded,overall_pct_days_traded,overall_avg_trades_per_day,overall_mean_daily_pnl,overall_median_daily_pnl,overall_worst_day,overall_pct_days_gt_plus_1r,overall_pct_days_lt_minus_1r,overall_longest_losing_streak_daily,overall_longest_losing_streak_trade,overall_cut_day_freq,overall_hard_loss_cap_freq,overall_profit_lock_freq,overall_giveback_freq,overall_daily_loss_limit_breach_freq,overall_expected_profit_per_trading_day,is_net_pnl,is_sharpe,is_sortino,is_profit_factor,is_expectancy,is_max_drawdown,is_n_trades,is_hit_rate,is_avg_win,is_avg_loss,is_n_days_traded,is_pct_days_traded,is_avg_trades_per_day,is_mean_daily_pnl,is_median_daily_pnl,is_worst_day,is_pct_days_gt_plus_1r,is_pct_days_lt_minus_1r,is_longest_losing_streak_daily,is_longest_losing_streak_trade,is_cut_day_freq,is_hard_loss_cap_freq,is_profit_lock_freq,is_giveback_freq,is_daily_loss_limit_breach_freq,is_expected_profit_per_trading_day,oos_net_pnl,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_n_trades,oos_hit_rate,oos_avg_win,oos_avg_loss,oos_n_days_traded,oos_pct_days_traded,oos_avg_trades_per_day,oos_mean_daily_pnl,oos_median_daily_pnl,oos_worst_day,oos_pct_days_gt_plus_1r,oos_pct_days_lt_minus_1r,oos_longest_losing_streak_daily,oos_longest_losing_streak_trade,oos_cut_day_freq,oos_hard_loss_cap_freq,oos_profit_lock_freq,oos_giveback_freq,oos_daily_loss_limit_breach_freq,oos_expected_profit_per_trading_day,is_net_pnl_retention_vs_baseline,is_sharpe_delta_vs_baseline,is_profit_factor_delta_vs_baseline,is_expectancy_delta_vs_baseline,is_max_drawdown_improvement_vs_baseline,is_worst_day_improvement_vs_baseline,is_daily_loss_limit_breach_reduction_vs_baseline,is_cut_day_freq_delta_vs_baseline,oos_net_pnl_retention_vs_baseline,oos_sharpe_delta_vs_baseline,oos_profit_factor_delta_vs_baseline,oos_expectancy_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_worst_day_improvement_vs_baseline,oos_daily_loss_limit_breach_reduction_vs_baseline,oos_cut_day_freq_delta_vs_baseline
giveback_after_1p25r__0p5r,block_2_giveback,"Once intraday day PnL reaches +1.25R, exit on a giveback of 0.50R.",is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": 1.25, ""giveback_locked_profit_only"": true, ""giveback_threshold"": 0.5, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": null, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",,negative,0.7386742308058973,0.42946894866349694,False,15986.839999999991,0.9035203847376806,0.7822937473342724,1.179645380268364,14.097742504409164,-3052.999999999989,1134,0.5238095238095238,176.73053872053873,-164.79833333333335,1134,0.6491127647395535,0.6491127647395535,9.151024613623347,0.0,-489.74,0.12135088723526044,0.2152261018889525,8,11,0.09559244419004007,0.0,0.0,0.09559244419004007,0.0,14.097742504409164,7104.199999999993,0.5905184984057983,0.5103916186768349,1.113566643551134,8.93610062893081,-2661.3999999999946,795,0.5081761006289308,172.424603960396,-159.98808184143223,795,0.6505728314238952,0.6505728314238952,5.813584288052367,0.0,-489.74,0.11620294599018004,0.22749590834697217,8,11,0.09247135842880523,0.0,0.0,0.09247135842880523,0.0,8.93610062893081,8882.639999999998,1.5749379171125335,1.3570199216365249,1.3360084975805493,26.202477876106187,-3052.999999999989,339,0.56047197640118,185.88631578947363,-177.4212080536913,339,0.6457142857142857,0.6457142857142857,16.91931428571428,0.0,-442.74,0.13333333333333333,0.18666666666666668,4,5,0.10285714285714286,0.0,0.0,0.10285714285714286,0.0,26.202477876106187,1.0610885410443303,0.06033035195252845,0.009194135087781996,0.514465408805032,0.020189673961066048,0.0,0.0,0.09247135842880523,0.9325958776394698,-0.05199232572318291,-0.019564711830681203,-1.893805309734514,0.10482333968626335,0.0,0.0,0.10285714285714286
hard_profit_lock_r_1p0,block_1_hard_cap,Lock the day once mark-to-market day PnL reaches +1.00R.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": 1.0, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",,defensive_but_costly,0.6584989949718663,0.7129657985006133,False,15978.839999999991,0.9572824313363444,0.7752738826110136,1.1847178039967141,14.090687830687823,-2968.879999999981,1134,0.5423280423280423,166.63886178861787,-166.6744894026975,1134,0.6491127647395535,0.6491127647395535,9.146445334859754,0.0,-489.74,0.22266742987979393,0.20892959358900973,7,11,0.2220950200343446,0.0,0.2220950200343446,0.0,0.0,14.090687830687823,7527.699999999993,0.6616596263536182,0.5358802442601694,1.1240240215501973,9.468805031446532,-2968.879999999981,795,0.5283018867924528,162.43619047619052,-161.85466666666667,795,0.6505728314238952,0.6505728314238952,6.1601472995089965,0.0,-489.74,0.2176759410801964,0.22013093289689034,7,11,0.21685761047463176,0.0,0.21685761047463176,0.0,0.0,9.468805031446532,8451.139999999998,1.5958386309283246,1.2825754854703257,1.3274549219328782,24.929616519174033,-2308.6599999999926,339,0.5752212389380531,175.6907692307692,-179.2261111111111,339,0.6457142857142857,0.6457142857142857,16.097409523809517,0.0,-442.74,0.2342857142857143,0.18285714285714286,4,5,0.2342857142857143,0.0,0.2342857142857143,0.0,0.0,24.929616519174033,1.1243428127613815,0.13147147990034835,0.019651513086845318,1.0471698113207548,-0.0930109268694888,0.0,0.0,0.21685761047463176,0.8872923281089888,-0.031091611907391847,-0.028118287478352322,-3.166666666666668,0.32307286321653716,0.0,0.0,0.2342857142857143
giveback_after_1p5r__0p75r,block_2_giveback,"Once intraday day PnL reaches +1.50R, exit on a giveback of 0.75R.",is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": 1.5, ""giveback_locked_profit_only"": true, ""giveback_threshold"": 0.75, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": null, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",,negative,0.582394635091978,0.14027665407108347,False,15532.83999999999,0.8542091721134706,0.766204814457742,1.1724544744586443,13.697389770723095,-3355.499999999989,1134,0.5123456790123457,181.7591394148021,-162.87381555153706,1134,0.6491127647395535,0.6491127647395535,8.891150543789347,0.0,-489.74,0.11562678878076703,0.2169433314253005,8,11,0.040641099026903264,0.0,0.0,0.040641099026903264,0.0,13.697389770723095,6860.699999999993,0.551588902247767,0.4975864060940852,1.1081387717067221,8.629811320754708,-2710.2400000000002,795,0.49433962264150944,178.89104325699745,-157.81960199004973,795,0.6505728314238952,0.6505728314238952,5.614320785597376,0.0,-489.74,0.11374795417348608,0.22913256955810146,8,11,0.036824877250409165,0.0,0.0,0.036824877250409165,0.0,8.629811320754708,8672.139999999998,1.5139830759195794,1.3301489993372126,1.3257051259420394,25.581533923303827,-3355.499999999989,339,0.5545722713864307,187.75468085106377,-176.32940397350993,339,0.6457142857142857,0.6457142857142857,16.518361904761896,0.0,-442.74,0.12,0.18857142857142858,4,5,0.049523809523809526,0.0,0.0,0.049523809523809526,0.0,25.581533923303827,1.0247192018162266,0.021400755794497184,0.0037662632433701493,0.20817610062893088,0.0022089358819546334,0.0,0.0,0.036824877250409165,0.9104953048094206,-0.11294716691613704,-0.02986808346919112,-2.514749262536874,0.016126667644040516,0.0,0.0,0.049523809523809526
hard_profit_lock_r_1p25,block_1_hard_cap,Lock the day once mark-to-market day PnL reaches +1.25R.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": 1.25, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",,defensive_but_costly,0.5001926458336189,0.5554808750385973,False,16063.33999999999,0.9214761102716347,0.7888954887441847,1.1803358893942335,14.16520282186948,-2994.3600000000006,1134,0.5202821869488536,178.1998305084746,-163.74,1134,0.6491127647395535,0.6491127647395535,9.194813966800222,0.0,-489.74,0.1700057240984545,0.2152261018889525,8,11,0.15855752718946767,0.0,0.15855752718946767,0.0,0.0,14.16520282186948,7130.699999999993,0.5999713833034471,0.5142154218003465,1.113862454882639,8.969433962264143,-2994.3600000000006,795,0.5044025157232704,173.95576059850373,-158.94812182741117,795,0.6505728314238952,0.6505728314238952,5.835270049099831,0.0,-489.74,0.16284779050736498,0.22749590834697217,8,11,0.15057283142389524,0.0,0.15057283142389524,0.0,0.0,8.969433962264143,8932.639999999998,1.616417642726284,1.369209701347303,1.3377307270596237,26.349970501474917,-2898.499999999989,339,0.5575221238938053,187.20444444444436,-176.32666666666665,339,0.6457142857142857,0.6457142857142857,17.014552380952374,0.0,-442.74,0.18666666666666668,0.18666666666666668,4,5,0.17714285714285713,0.0,0.17714285714285713,0.0,0.0,26.349970501474917,1.0650466005496475,0.06978323685017729,0.009489946419287021,0.5477987421383652,-0.10239154124819597,0.0,0.0,0.15057283142389524,0.9378454198793865,-0.010512600109432446,-0.017842482351606792,-1.7463126843657832,0.15012461515906805,0.0,0.0,0.17714285714285713
baseline_nominal_fixed_intraday,baseline,Official nominal baseline rerun with fixed nominal size and no intraday overlay.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": null, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}","Official nominal baseline rerun with fixed nominal contracts. Entry logic, ATR ensemble selection, time exit, stop/target and costs are otherwise preserved.",inactive_under_current_baseline,0.4999999999999999,0.4999999999999999,True,16219.83999999999,0.8765132543318608,0.8042525465323878,1.1783696021768784,14.3032098765432,-3410.499999999989,1134,0.5044091710758377,187.3316783216783,-161.80405693950178,1134,0.6491127647395535,0.6491127647395535,9.284396107613047,0.0,-489.74,0.1247853463079565,0.22037779049799658,8,11,0.0,0.0,0.0,0.0,0.0,14.3032098765432,6695.199999999993,0.5301881464532698,0.4881287718772606,1.104372508463352,8.421635220125777,-2716.2400000000007,795,0.48553459119496856,183.52943005181345,-156.83902200488996,795,0.6505728314238952,0.6505728314238952,5.478887070376427,0.0,-489.74,0.12029459901800327,0.2332242225859247,8,11,0.0,0.0,0.0,0.0,0.0,8.421635220125777,9524.639999999998,1.6269302428357164,1.4679778299753976,1.3555732094112305,28.0962831858407,-3410.499999999989,339,0.5486725663716814,195.22236559139785,-175.07660130718955,339,0.6457142857142857,0.6457142857142857,18.14217142857142,0.0,-442.74,0.13523809523809524,0.19047619047619047,4,5,0.0,0.0,0.0,0.0,0.0,28.0962831858407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_trades_1,block_3_sequence_logic,Cap the day at one trade.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": null, ""max_trades_per_day"": 1, ""threshold_unit"": ""R""}",Mostly structurally inactive because the official baseline already trades at most once per day.,inactive_under_current_baseline,0.4999999999999999,0.4999999999999999,True,16219.83999999999,0.8765132543318608,0.8042525465323878,1.1783696021768784,14.3032098765432,-3410.499999999989,1134,0.5044091710758377,187.3316783216783,-161.80405693950178,1134,0.6491127647395535,0.6491127647395535,9.284396107613047,0.0,-489.74,0.1247853463079565,0.22037779049799658,8,11,0.0,0.0,0.0,0.0,0.0,14.3032098765432,6695.199999999993,0.5301881464532698,0.4881287718772606,1.104372508463352,8.421635220125777,-2716.2400000000007,795,0.48553459119496856,183.52943005181345,-156.83902200488996,795,0.6505728314238952,0.6505728314238952,5.478887070376427,0.0,-489.74,0.12029459901800327,0.2332242225859247,8,11,0.0,0.0,0.0,0.0,0.0,8.421635220125777,9524.639999999998,1.6269302428357164,1.4679778299753976,1.3555732094112305,28.0962831858407,-3410.499999999989,339,0.5486725663716814,195.22236559139785,-175.07660130718955,339,0.6457142857142857,0.6457142857142857,18.14217142857142,0.0,-442.74,0.13523809523809524,0.19047619047619047,4,5,0.0,0.0,0.0,0.0,0.0,28.0962831858407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop_after_2_consecutive_losses,block_3_sequence_logic,Stop the day after two consecutive losing trades.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": 2, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": null, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",Mostly structurally inactive because the official baseline already trades at most once per day.,inactive_under_current_baseline,0.4999999999999999,0.4999999999999999,True,16219.83999999999,0.8765132543318608,0.8042525465323878,1.1783696021768784,14.3032098765432,-3410.499999999989,1134,0.5044091710758377,187.3316783216783,-161.80405693950178,1134,0.6491127647395535,0.6491127647395535,9.284396107613047,0.0,-489.74,0.1247853463079565,0.22037779049799658,8,11,0.0,0.0,0.0,0.0,0.0,14.3032098765432,6695.199999999993,0.5301881464532698,0.4881287718772606,1.104372508463352,8.421635220125777,-2716.2400000000007,795,0.48553459119496856,183.52943005181345,-156.83902200488996,795,0.6505728314238952,0.6505728314238952,5.478887070376427,0.0,-489.74,0.12029459901800327,0.2332242225859247,8,11,0.0,0.0,0.0,0.0,0.0,8.421635220125777,9524.639999999998,1.6269302428357164,1.4679778299753976,1.3555732094112305,28.0962831858407,-3410.499999999989,339,0.5486725663716814,195.22236559139785,-175.07660130718955,339,0.6457142857142857,0.6457142857142857,18.14217142857142,0.0,-442.74,0.13523809523809524,0.19047619047619047,4,5,0.0,0.0,0.0,0.0,0.0,28.0962831858407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continue_only_if_first_trade_wins,block_3_sequence_logic,"After a losing first trade, halt the rest of the day.",is_only_grid_screening,"{""continue_only_if_first_trade_wins"": true, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": null, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",Mostly structurally inactive because the official baseline already trades at most once per day.,inactive_under_current_baseline,0.4999999999999999,0.4999999999999999,True,16219.83999999999,0.8765132543318608,0.8042525465323878,1.1783696021768784,14.3032098765432,-3410.499999999989,1134,0.5044091710758377,187.3316783216783,-161.80405693950178,1134,0.6491127647395535,0.6491127647395535,9.284396107613047,0.0,-489.74,0.1247853463079565,0.22037779049799658,8,11,0.0,0.0,0.0,0.0,0.0,14.3032098765432,6695.199999999993,0.5301881464532698,0.4881287718772606,1.104372508463352,8.421635220125777,-2716.2400000000007,795,0.48553459119496856,183.52943005181345,-156.83902200488996,795,0.6505728314238952,0.6505728314238952,5.478887070376427,0.0,-489.74,0.12029459901800327,0.2332242225859247,8,11,0.0,0.0,0.0,0.0,0.0,8.421635220125777,9524.639999999998,1.6269302428357164,1.4679778299753976,1.3555732094112305,28.0962831858407,-3410.499999999989,339,0.5486725663716814,195.22236559139785,-175.07660130718955,339,0.6457142857142857,0.6457142857142857,18.14217142857142,0.0,-442.74,0.13523809523809524,0.19047619047619047,4,5,0.0,0.0,0.0,0.0,0.0,28.0962831858407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard_profit_lock_r_1p5,block_1_hard_cap,Lock the day once mark-to-market day PnL reaches +1.50R.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": 1.5, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",,negative,0.36731531635961434,0.5349529078000852,False,15853.33999999999,0.8856911352972491,0.7830476798101088,1.1756667002782375,13.980017636684293,-3081.999999999989,1134,0.5105820105820106,183.24704663212438,-162.60666666666665,1134,0.6491127647395535,0.6491127647395535,9.074607899255861,0.0,-489.74,0.14310246136233543,0.21751574127074985,8,11,0.1070406410990269,0.0,0.1070406410990269,0.0,0.0,13.980017636684293,6703.6999999999925,0.5479338732779724,0.4870640665949458,1.1053693625497005,8.432327044025147,-2894.2400000000007,795,0.4918238993710692,179.85846547314574,-157.47762376237623,795,0.6505728314238952,0.6505728314238952,5.485842880523726,0.0,-489.74,0.13666121112929625,0.22995090016366612,8,11,0.09901800327332243,0.0,0.09901800327332243,0.0,0.0,8.432327044025147,9149.639999999998,1.620863059768752,1.4033888394670444,1.34363889980147,26.990088495575215,-3081.999999999989,339,0.5545722713864307,190.29457446808505,-176.32940397350993,339,0.6457142857142857,0.6457142857142857,17.427885714285708,0.0,-442.74,0.1580952380952381,0.18857142857142858,4,5,0.12571428571428572,0.0,0.12571428571428572,0.0,0.0,26.990088495575215,1.0012695662564224,0.017745726824702546,0.000996854086348531,0.010691823899369624,-0.0655317644979825,0.0,0.0,0.09901800327332243,0.9606284332006249,-0.006067183066964521,-0.011934309609760385,-1.106194690265486,0.09632018765576926,0.0,0.0,0.12571428571428572
hard_profit_lock_r_0p75,block_1_hard_cap,Lock the day once mark-to-market day PnL reaches +0.75R.,is_only_grid_screening,"{""continue_only_if_first_trade_wins"": false, ""defensive_after_consecutive_losses"": null, ""defensive_after_total_losses"": null, ""defensive_multiplier"": 0.5, ""giveback_activation"": null, ""giveback_locked_profit_only"": true, ""giveback_threshold"": null, ""halt_after_consecutive_losses"": null, ""halt_after_total_losses"": null, ""hard_loss_cap"": null, ""hard_profit_lock"": 0.75, ""max_trades_per_day"": null, ""threshold_unit"": ""R""}",,defensive_but_costly,-0.3663622669729942,0.4515703226048241,False,13788.83999999999,0.8972159798593994,0.6608029312232011,1.1703104728384437,12.15947089947089,-3606.4999999999673,1134,0.5776014109347443,144.65923664122136,-169.0249686847599,1134,0.6491127647395535,0.6491127647395535,7.892867773325695,0.0,-489.74,0.006296508299942759,0.19519175729822552,7,11,0.296508299942759,0.0,0.296508299942759,0.0,0.0,12.15947089947089,6181.699999999993,0.5919960728317097,0.4353350096165738,1.1092867482591413,7.775723270440244,-3606.4999999999673,795,0.5647798742138365,139.74552338530066,-163.4798843930636,795,0.6505728314238952,0.6505728314238952,5.05867430441898,0.0,-489.74,0.0032733224222585926,0.20458265139116202,7,11,0.29296235679214405,0.0,0.29296235679214405,0.0,0.0,7.775723270440244,7607.139999999998,1.5506930343595071,1.136530914012836,1.3117818329663768,22.439941002949844,-2194.1599999999926,339,0.6076696165191741,155.36922330097082,-183.45052631578946,339,0.6457142857142857,0.6457142857142857,14.48979047619047,0.0,-442.74,0.013333333333333334,0.17333333333333334,4,4,0.3047619047619048,0.0,0.3047619047619048,0.0,0.0,22.439941002949844,0.9233032620384752,0.061807926378439904,0.00491423979578931,-0.6459119496855337,-0.32775454304478485,0.0,0.0,0.29296235679214405,0.7986800550991953,-0.0762372084762093,-0.04379137644485365,-5.656342182890857,0.3566456531300397,0.0,0.0,0.3047619047619048
