config_name,symbol,year,annual_trade_count,annual_max_dd,annual_invalidation_count,net_pnl,gross_pnl,number_of_trades,win_rate,avg_trade,profit_factor,Sharpe,Sortino,max_drawdown,max_daily_drawdown,average_daily_pnl,median_daily_pnl,worst_day,best_day,trade_frequency,exposure_days,prop_pass,daily_loss_limit_breaches,first_breakout_downside_count,first_breakout_upside_count,invalidated_days_count,invalidated_days_pct,trades_after_downside_first_breakout_count,pnl_after_downside_first_breakout,sharpe_after_downside_first_breakout,reclaim_trade_count,reclaim_trade_pnl,reclaim_trade_sharpe
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MGC,2025,104,-1802.9999999999154,0,2216.5000000000464,2759.0000000000464,104,0.4423076923076923,21.312500000000448,1.228540495952995,0.814532219625186,1.6473847418777492,-1802.9999999999154,-1802.9999999999154,7.363787375415437,0.0,-248.99999999998727,468.9999999999782,0.34551495016611294,104,False,0,85,78,0,0.0,41,-256.99999999998454,-0.3172007189195732,44,-667.9999999999745,-1.1268930876672703
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MGC,2026,17,-1544.0000000001055,0,-1235.50000000012,-1188.00000000012,17,0.23529411764705882,-72.67647058824235,0.5049088359045987,-2.558393629034263,-5.836308165483979,-1544.0000000001055,-1544.0000000001055,-18.719696969698788,0.0,-246.50000000000546,360.4999999999927,0.25757575757575757,17,False,0,21,17,0,0.0,5,-894.0000000000236,-8.00833046080639,6,-1140.500000000029,-41.59488667668939
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2019,129,-2334.5,0,-768.5,419.0,129,0.40310077519379844,-5.957364341085271,0.9401083271636208,-0.32835261146797357,-0.7156611820097469,-2334.5,-2334.5,-3.71256038647343,0.0,-250.0,478.0,0.6231884057971014,129,False,0,85,83,0,0.0,51,-829.0,-0.9017683479090979,55,-606.5,-0.7748074992341591
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2020,190,-1791.5,0,3086.5,3934.0,190,0.4789473684210526,16.24473684210526,1.178963847737222,0.8914140042975831,2.630750903902219,-1791.5,-1791.5,9.892628205128204,0.0,-249.5,476.0,0.6089743589743589,190,True,0,116,138,0,0.0,69,-971.5,-0.8981923892668958,74,-935.0,-1.0415565816371335
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2021,180,-1498.0,0,5925.5,6713.0,180,0.5222222222222223,32.919444444444444,1.4139364303178483,1.827373448406273,4.2358797999652245,-1498.0,-1498.0,19.05305466237942,0.0,-249.0,464.0,0.5787781350482315,180,True,0,109,145,0,0.0,50,96.0,0.09679656049668107,63,-509.5,-0.6404706315204207
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2022,119,-2316.5,0,306.0,641.0,119,0.4369747899159664,2.5714285714285716,1.025378395189716,0.11007395598196973,0.2615654373454054,-2316.5,-2327.0,0.9870967741935484,0.0,-249.0,470.0,0.38387096774193546,119,False,0,134,120,0,0.0,46,669.5,0.6560170524934569,50,106.5,0.1657498163137114
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2023,187,-2268.0,0,2204.0,2911.5,187,0.47593582887700536,11.786096256684491,1.1358565000308205,0.6783718618750476,1.746683903563871,-2268.0,-2268.0,7.109677419354838,0.0,-250.0,482.0,0.603225806451613,187,True,0,113,140,0,0.0,59,-488.5,-0.5158526443629331,66,371.5,0.4636717827468041
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2024,173,-1585.0,0,3793.0,4423.0,173,0.4508670520231214,21.92485549132948,1.2379175160733888,1.0927638148851775,3.4188670947231223,-1585.0,-1585.0,12.118210862619808,0.0,-250.0,478.0,0.5527156549520766,173,True,0,132,123,0,0.0,67,-727.5,-0.5662955819733528,70,-1023.0,-1.0887858046269094
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2025,126,-1781.5,0,338.0,708.0,126,0.42063492063492064,2.6825396825396823,1.0295454545454545,0.12539456567517437,0.2735449123159223,-1781.5,-1781.5,1.0833333333333333,0.0,-245.5,477.0,0.40384615384615385,126,False,0,130,123,0,0.0,51,-433.0,-0.41999978640363217,53,-716.0,-1.0765811335069428
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,MNQ,2026,11,-453.0,0,434.5,462.0,11,0.5454545454545454,39.5,1.4177884615384615,0.9714840800892108,2.627950335977607,-453.0,-453.0,6.389705882352941,0.0,-247.5,489.0,0.16176470588235295,11,False,0,24,31,0,0.0,2,-46.5,-0.8927516804852428,2,-46.5,-3.1478235214798334
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2019,118,-3583.4999999995807,0,-2728.499999999541,-875.9999999995409,118,0.4152542372881356,-23.122881355928314,0.7767093579934035,-1.283682830558227,-2.6604740682618506,-3583.4999999995807,-3583.4999999995807,-13.181159420287637,0.0,-249.99999999997158,440.0,0.5700483091787439,118,False,0,81,87,0,0.0,33,-1133.9999999998747,-1.5897508099578361,39,-1550.499999999821,-3.0594037153043088
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2020,177,-3617.4999999996253,0,-2037.999999999542,-370.49999999954184,177,0.4463276836158192,-11.514124293782723,0.8801634669097359,-0.654474341348169,-1.237278602679701,-3617.4999999996253,-3617.4999999996253,-6.532051282049814,0.0,-248.99999999999864,451.9999999999982,0.5673076923076923,177,False,0,126,129,0,0.0,56,-1997.9999999998768,-1.8768069260436178,63,-2831.9999999998618,-3.627396305933131
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2021,177,-2517.99999999972,0,1683.5000000003706,3038.5000000003706,177,0.4689265536723164,9.511299435030342,1.1082253865192646,0.5176810045154655,1.1080714018767535,-2517.99999999972,-2517.99999999972,5.413183279743957,0.0,-249.9999999999909,464.0000000000009,0.5691318327974276,177,True,0,126,127,0,0.0,54,408.5000000001105,0.4305240595789247,60,1093.0000000001405,1.4672726617568226
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2022,177,-4126.9999999998545,0,-1719.4999999996023,-504.4999999996021,177,0.4519774011299435,-9.714689265534476,0.902156594969863,-0.5403049961101489,-1.369322346250079,-4126.9999999998545,-4362.499999999845,-5.5467741935471055,0.0,-249.99999999999432,447.00000000000273,0.5709677419354838,177,False,0,137,117,0,0.0,67,-1358.9999999998463,-1.1593513022459314,68,-1350.9999999998445,-1.6402201098015308
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2023,170,-3843.49999999988,0,-762.499999999568,765.000000000432,170,0.47058823529411764,-4.485294117644518,0.9497777045941326,-0.25325396476687234,-0.488919713887538,-3843.49999999988,-3843.49999999988,-2.459677419353445,0.0,-250.0,463.99999999999636,0.5483870967741935,170,False,0,123,129,0,0.0,48,1316.500000000118,1.2306336535421296,55,907.5000000001501,1.2395095438903578
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2024,166,-2295.4999999997144,0,-603.9999999995996,783.5000000004004,166,0.4578313253012048,-3.638554216865058,0.9597762386787682,-0.19807626077794963,-0.40272049400649473,-2295.4999999997144,-2295.4999999997144,-1.9297124600626185,0.0,-248.99999999999636,444.00000000000546,0.5303514376996805,166,False,0,131,124,0,0.0,50,681.5000000001282,0.7132970118920872,57,42.000000000156206,0.06148981684578291
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2025,182,-3518.499999999748,0,-1169.9999999995716,322.5000000004284,182,0.42857142857142855,-6.428571428569075,0.9372031237420709,-0.3405729440659059,-0.8260419387935175,-3518.499999999748,-3518.499999999748,-3.7499999999986255,0.0,-250.0,459.9999999999909,0.5833333333333334,182,False,0,120,133,0,0.0,55,1294.000000000085,1.1448648913943529,59,1803.0000000000814,2.16000431760911
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,M2K,2026,38,-1881.4999999999259,0,-824.4999999999209,-626.9999999999209,38,0.4473684210526316,-21.697368421050548,0.768007878446838,-1.3645336673172805,-3.000275553173375,-1881.4999999999259,-1881.4999999999259,-12.124999999998836,0.0,-241.49999999999181,409.99999999999545,0.5588235294117647,38,False,0,30,25,0,0.0,15,-910.4999999999745,-3.717196289388784,15,-910.4999999999745,-5.407242942674876
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2019,132,-5610.0,0,-4178.75,-2486.25,132,0.3787878787878788,-31.65719696969697,0.7311620426216325,-1.7521646085433993,-4.511624275261848,-5610.0,-5610.0,-20.18719806763285,0.0,-250.0,412.5,0.6376811594202898,132,False,0,81,87,0,0.0,46,-2253.75,-2.5987680960947817,53,-1937.5,-2.5537176010885068
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2020,204,-2231.25,0,-478.75,1226.25,204,0.43137254901960786,-2.346813725490196,0.9781791248860529,-0.12512408575675885,-0.3628768535449366,-2231.25,-2231.25,-1.5344551282051282,0.0,-250.0,455.0,0.6538461538461539,204,False,0,128,127,0,0.0,85,-1508.75,-0.9748519538847793,92,-1766.25,-1.2971639416182899
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2021,199,-1230.0,0,5345.0,7170.0,199,0.47738693467336685,26.85929648241206,1.2722353090978544,1.3518294040367875,3.7983776632195676,-1230.0,-1230.0,17.186495176848876,0.0,-250.0,461.25,0.639871382636656,199,True,0,115,138,0,0.0,66,1041.25,0.801659556800392,73,963.75,0.8932473860220483
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2022,189,-4730.0,0,-2690.0,-1852.5,189,0.4074074074074074,-14.232804232804233,0.8681857160357712,-0.7888059661512964,-2.8007404702069363,-4730.0,-4740.0,-8.67741935483871,0.0,-250.0,472.5,0.6096774193548387,189,False,0,135,119,0,0.0,75,-2296.25,-1.8180188846518466,80,-2811.25,-2.8512980975392423
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2023,201,-3152.5,0,-1077.5,605.0,201,0.4129353233830846,-5.3606965174129355,0.9533625493696911,-0.27426562271401017,-0.9487787947773775,-3152.5,-3152.5,-3.475806451612903,0.0,-250.0,461.25,0.6483870967741936,201,False,0,121,132,0,0.0,78,-3567.5,-2.7360570479535857,86,-3395.0,-2.931387494391286
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2024,198,-4006.25,0,-1510.0,172.5,198,0.3939393939393939,-7.626262626262626,0.9369519832985386,-0.371796634350217,-1.327545732053803,-4006.25,-4006.25,-4.824281150159744,0.0,-250.0,467.5,0.6325878594249201,198,False,0,142,113,0,0.0,93,-3231.25,-1.8567401037121856,100,-3461.25,-2.285005183964033
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2025,188,-3283.75,0,-2135.0,-1040.0,188,0.3776595744680851,-11.356382978723405,0.8943330858698342,-0.60955245079042,-1.5822063862419051,-3283.75,-3283.75,-6.842948717948718,0.0,-250.0,467.5,0.6025641025641025,188,False,0,123,130,0,0.0,68,-28.75,-0.022492838030435263,71,505.0,0.5058279452745734
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MES,2026,40,-966.25,0,-520.0,-357.5,40,0.5,-13.0,0.8421252371916509,-0.8774325900482411,-2.5095080033798944,-966.25,-966.25,-7.647058823529412,0.0,-240.0,425.0,0.5882352941176471,40,False,0,24,31,0,0.0,13,-330.0,-1.6577580578938977,14,-462.5,-3.0173995048681763
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2018,95,-7639.999999999031,0,-7144.499999999007,-5011.999999999007,95,0.28421052631578947,-75.20526315788429,0.48032441082343236,-3.2790024311710577,-6.728954737324394,-7639.999999999031,-7639.999999999031,-30.6630901287511,0.0,-249.99999999995453,423.50000000001273,0.40772532188841204,95,False,0,78,63,0,0.0,39,-3407.499999999627,-4.223664668034023,47,-4679.999999999518,-7.558273609625121
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2019,98,-2857.999999999438,0,-1034.9999999991542,680.0000000008458,98,0.40816326530612246,-10.561224489787287,0.8965568937085383,-0.4567287603250175,-0.739482289220022,-2857.999999999438,-2857.999999999438,-4.207317073167293,0.0,-248.49999999999682,450.0,0.3983739837398374,98,False,0,76,70,0,0.0,37,-1972.9999999996085,-2.8350662993676443,41,-1230.4999999996016,-2.1387187119987017
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2020,107,-2955.9999999998445,0,-37.999999999592546,957.0000000004075,107,0.4485981308411215,-0.3551401869120799,0.9963632883529915,-0.015009630764272745,-0.025947974831204642,-2955.9999999998445,-2955.9999999998445,-0.13380281689997375,0.0,-248.49999999999682,457.9999999999927,0.3767605633802817,107,False,0,78,78,0,0.0,36,-1202.9999999998358,-2.000382553588236,42,-2068.999999999803,-4.443650016880213
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2021,101,-2641.4999999995575,0,-2623.4999999995193,-1640.9999999995193,101,0.4158415841584158,-25.975247524747715,0.7062150055991452,-1.3073162856372027,-1.6189287360808053,-2641.4999999995575,-2694.999999999534,-9.237676056336335,0.0,-248.99999999999181,415.5000000000109,0.35563380281690143,101,False,0,91,68,0,0.0,45,-2489.4999999998117,-3.744938637928127,49,-2259.9999999998,-4.339642545090088
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2022,104,-3828.9999999997144,0,-797.4999999996226,170.00000000037744,104,0.41346153846153844,-7.668269230765602,0.9182973056039703,-0.3459104495400854,-0.5511993025298814,-3828.9999999997144,-3828.9999999997144,-2.9868913857663766,0.0,-247.4999999999909,457.9999999999927,0.3895131086142322,104,False,0,75,78,0,0.0,35,-582.4999999999,-0.8622798232553177,40,-780.4999999998677,-1.5660004207668679
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2023,106,-4836.49999999956,0,-2147.4999999994156,-1019.9999999994156,106,0.4056603773584906,-20.259433962258637,0.8142943618125652,-0.8592926095603238,-1.6309753579313477,-4836.49999999956,-4836.49999999956,-7.780797101447158,0.0,-249.9999999999909,457.9999999999927,0.38405797101449274,106,False,0,79,72,0,0.0,40,1498.5000000002174,1.8081778602786476,46,1090.0000000002774,1.6149123095575635
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2024,105,-1942.99999999987,0,453.0000000005134,1303.0000000005134,105,0.4095238095238095,4.3142857142906035,1.0474917439849605,0.18223097222050957,0.2820936164270164,-1942.99999999987,-1942.99999999987,1.578397212545343,0.0,-248.99999999997817,463.4999999999809,0.36585365853658536,105,False,0,77,83,0,0.0,35,863.0000000000473,1.2479937010337232,40,512.5000000000637,0.9966596359977192
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2025,107,-1802.9999999999154,0,3045.5000000000337,3608.0000000000337,107,0.45794392523364486,28.46261682243022,1.3140176315925287,1.0964767323898243,2.263528189212107,-1802.9999999999154,-1802.9999999999154,10.11794019933566,0.0,-248.99999999998727,468.9999999999782,0.3554817275747508,107,True,0,82,80,0,0.0,41,345.9999999999718,0.42797503713393037,45,327.5,0.518115671806923
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MGC,2026,17,-1544.0000000001055,0,-1235.50000000012,-1188.00000000012,17,0.23529411764705882,-72.67647058824235,0.5049088359045987,-2.558393629034263,-5.836308165483979,-1544.0000000001055,-1544.0000000001055,-18.719696969698788,0.0,-246.50000000000546,360.4999999999927,0.25757575757575757,17,False,0,21,17,0,0.0,5,-894.0000000000236,-8.00833046080639,6,-1140.500000000029,-41.59488667668939
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2019,129,-2313.5,0,-743.5,444.0,129,0.40310077519379844,-5.763565891472868,0.9419435442939132,-0.31791216209449413,-0.6936344627945269,-2313.5,-2313.5,-3.5917874396135265,0.0,-250.0,478.0,0.6231884057971014,129,False,0,83,85,0,0.0,49,-608.0,-0.6764535951758301,53,-385.5,-0.5064452189706189
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2020,190,-1791.5,0,3086.5,3934.0,190,0.4789473684210526,16.24473684210526,1.178963847737222,0.8914140042975831,2.630750903902219,-1791.5,-1791.5,9.892628205128204,0.0,-249.5,476.0,0.6089743589743589,190,True,0,116,138,0,0.0,69,-971.5,-0.8981923892668958,74,-935.0,-1.0415565816371335
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2021,180,-1498.0,0,5925.5,6713.0,180,0.5222222222222223,32.919444444444444,1.4139364303178483,1.827373448406273,4.2358797999652245,-1498.0,-1498.0,19.05305466237942,0.0,-249.0,464.0,0.5787781350482315,180,True,0,109,145,0,0.0,50,96.0,0.09679656049668107,63,-509.5,-0.6404706315204207
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2022,119,-2316.5,0,306.0,641.0,119,0.4369747899159664,2.5714285714285716,1.025378395189716,0.11007395598196973,0.2615654373454054,-2316.5,-2327.0,0.9870967741935484,0.0,-249.0,470.0,0.38387096774193546,119,False,0,134,120,0,0.0,46,669.5,0.6560170524934569,50,106.5,0.1657498163137114
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2023,187,-2268.0,0,2204.0,2911.5,187,0.47593582887700536,11.786096256684491,1.1358565000308205,0.6783718618750476,1.746683903563871,-2268.0,-2268.0,7.109677419354838,0.0,-250.0,482.0,0.603225806451613,187,True,0,113,140,0,0.0,59,-488.5,-0.5158526443629331,66,371.5,0.4636717827468041
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2024,173,-1585.0,0,3793.0,4423.0,173,0.4508670520231214,21.92485549132948,1.2379175160733888,1.0927638148851775,3.4188670947231223,-1585.0,-1585.0,12.118210862619808,0.0,-250.0,478.0,0.5527156549520766,173,True,0,132,123,0,0.0,67,-727.5,-0.5662955819733528,70,-1023.0,-1.0887858046269094
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2025,126,-1781.5,0,338.0,708.0,126,0.42063492063492064,2.6825396825396823,1.0295454545454545,0.12539456567517437,0.2735449123159223,-1781.5,-1781.5,1.0833333333333333,0.0,-245.5,477.0,0.40384615384615385,126,False,0,130,123,0,0.0,51,-433.0,-0.41999978640363217,53,-716.0,-1.0765811335069428
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,MNQ,2026,11,-453.0,0,434.5,462.0,11,0.5454545454545454,39.5,1.4177884615384615,0.9714840800892108,2.627950335977607,-453.0,-453.0,6.389705882352941,0.0,-247.5,489.0,0.16176470588235295,11,False,0,24,31,0,0.0,2,-46.5,-0.8927516804852428,2,-46.5,-3.1478235214798334
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2019,118,-3583.4999999995807,0,-2728.499999999541,-875.9999999995409,118,0.4152542372881356,-23.122881355928314,0.7767093579934035,-1.283682830558227,-2.6604740682618506,-3583.4999999995807,-3583.4999999995807,-13.181159420287637,0.0,-249.99999999997158,440.0,0.5700483091787439,118,False,0,81,87,0,0.0,33,-1133.9999999998747,-1.5897508099578361,39,-1550.499999999821,-3.0594037153043088
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2020,177,-3617.4999999996253,0,-2037.999999999542,-370.49999999954184,177,0.4463276836158192,-11.514124293782723,0.8801634669097359,-0.654474341348169,-1.237278602679701,-3617.4999999996253,-3617.4999999996253,-6.532051282049814,0.0,-248.99999999999864,451.9999999999982,0.5673076923076923,177,False,0,126,129,0,0.0,56,-1997.9999999998768,-1.8768069260436178,63,-2831.9999999998618,-3.627396305933131
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2021,177,-2517.99999999972,0,1683.5000000003706,3038.5000000003706,177,0.4689265536723164,9.511299435030342,1.1082253865192646,0.5176810045154655,1.1080714018767535,-2517.99999999972,-2517.99999999972,5.413183279743957,0.0,-249.9999999999909,464.0000000000009,0.5691318327974276,177,True,0,126,127,0,0.0,54,408.5000000001105,0.4305240595789247,60,1093.0000000001405,1.4672726617568226
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2022,177,-4126.9999999998545,0,-1719.4999999996023,-504.4999999996021,177,0.4519774011299435,-9.714689265534476,0.902156594969863,-0.5403049961101489,-1.369322346250079,-4126.9999999998545,-4362.499999999845,-5.5467741935471055,0.0,-249.99999999999432,447.00000000000273,0.5709677419354838,177,False,0,137,117,0,0.0,67,-1358.9999999998463,-1.1593513022459314,68,-1350.9999999998445,-1.6402201098015308
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2023,170,-3843.49999999988,0,-762.499999999568,765.000000000432,170,0.47058823529411764,-4.485294117644518,0.9497777045941326,-0.25325396476687234,-0.488919713887538,-3843.49999999988,-3843.49999999988,-2.459677419353445,0.0,-250.0,463.99999999999636,0.5483870967741935,170,False,0,123,129,0,0.0,48,1316.500000000118,1.2306336535421296,55,907.5000000001501,1.2395095438903578
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2024,166,-2295.4999999997144,0,-603.9999999995996,783.5000000004004,166,0.4578313253012048,-3.638554216865058,0.9597762386787682,-0.19807626077794963,-0.40272049400649473,-2295.4999999997144,-2295.4999999997144,-1.9297124600626185,0.0,-248.99999999999636,444.00000000000546,0.5303514376996805,166,False,0,131,124,0,0.0,50,681.5000000001282,0.7132970118920872,57,42.000000000156206,0.06148981684578291
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2025,182,-3518.499999999748,0,-1169.9999999995716,322.5000000004284,182,0.42857142857142855,-6.428571428569075,0.9372031237420709,-0.3405729440659059,-0.8260419387935175,-3518.499999999748,-3518.499999999748,-3.7499999999986255,0.0,-250.0,459.9999999999909,0.5833333333333334,182,False,0,120,133,0,0.0,55,1294.000000000085,1.1448648913943529,59,1803.0000000000814,2.16000431760911
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,M2K,2026,38,-1881.4999999999259,0,-824.4999999999209,-626.9999999999209,38,0.4473684210526316,-21.697368421050548,0.768007878446838,-1.3645336673172805,-3.000275553173375,-1881.4999999999259,-1881.4999999999259,-12.124999999998836,0.0,-241.49999999999181,409.99999999999545,0.5588235294117647,38,False,0,30,25,0,0.0,15,-910.4999999999745,-3.717196289388784,15,-910.4999999999745,-5.407242942674876
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2019,132,-5610.0,0,-4178.75,-2486.25,132,0.3787878787878788,-31.65719696969697,0.7311620426216325,-1.7521646085433993,-4.511624275261848,-5610.0,-5610.0,-20.18719806763285,0.0,-250.0,412.5,0.6376811594202898,132,False,0,81,87,0,0.0,46,-2253.75,-2.5987680960947817,53,-1937.5,-2.5537176010885068
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2020,204,-2231.25,0,-478.75,1226.25,204,0.43137254901960786,-2.346813725490196,0.9781791248860529,-0.12512408575675885,-0.3628768535449366,-2231.25,-2231.25,-1.5344551282051282,0.0,-250.0,455.0,0.6538461538461539,204,False,0,128,127,0,0.0,85,-1508.75,-0.9748519538847793,92,-1766.25,-1.2971639416182899
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2021,199,-1230.0,0,5345.0,7170.0,199,0.47738693467336685,26.85929648241206,1.2722353090978544,1.3518294040367875,3.7983776632195676,-1230.0,-1230.0,17.186495176848876,0.0,-250.0,461.25,0.639871382636656,199,True,0,115,138,0,0.0,66,1041.25,0.801659556800392,73,963.75,0.8932473860220483
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2022,189,-4730.0,0,-2670.0,-1832.5,189,0.4074074074074074,-14.126984126984127,0.8691657478868063,-0.7826951431650793,-2.7799171209860667,-4730.0,-4740.0,-8.612903225806452,0.0,-250.0,472.5,0.6096774193548387,189,False,0,135,119,0,0.0,75,-2276.25,-1.800287697059691,80,-2791.25,-2.82778260378792
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2023,201,-3152.5,0,-1077.5,605.0,201,0.4129353233830846,-5.3606965174129355,0.9533625493696911,-0.27426562271401017,-0.9487787947773775,-3152.5,-3152.5,-3.475806451612903,0.0,-250.0,461.25,0.6483870967741936,201,False,0,121,132,0,0.0,78,-3567.5,-2.7360570479535857,86,-3395.0,-2.931387494391286
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2024,198,-4006.25,0,-1510.0,172.5,198,0.3939393939393939,-7.626262626262626,0.9369519832985386,-0.371796634350217,-1.327545732053803,-4006.25,-4006.25,-4.824281150159744,0.0,-250.0,467.5,0.6325878594249201,198,False,0,142,113,0,0.0,93,-3231.25,-1.8567401037121856,100,-3461.25,-2.285005183964033
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2025,188,-3283.75,0,-2135.0,-1040.0,188,0.3776595744680851,-11.356382978723405,0.8943330858698342,-0.60955245079042,-1.5822063862419051,-3283.75,-3283.75,-6.842948717948718,0.0,-250.0,467.5,0.6025641025641025,188,False,0,123,130,0,0.0,68,-28.75,-0.022492838030435263,71,505.0,0.5058279452745734
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MES,2026,40,-966.25,0,-520.0,-357.5,40,0.5,-13.0,0.8421252371916509,-0.8774325900482411,-2.5095080033798944,-966.25,-966.25,-7.647058823529412,0.0,-240.0,425.0,0.5882352941176471,40,False,0,24,31,0,0.0,13,-330.0,-1.6577580578938977,14,-462.5,-3.0173995048681763
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MGC,2018,94,-7186.499999999035,0,-6690.9999999990105,-4615.9999999990105,94,0.2872340425531915,-71.18085106381926,0.4967091654443988,-3.0974821167972264,-6.032544156776904,-7186.499999999035,-7186.499999999035,-28.716738197420646,0.0,-249.99999999995453,423.50000000001273,0.4034334763948498,94,False,0,78,63,0,0.0,38,-2953.9999999996303,-3.731219647725536,46,-4226.499999999522,-6.962799900952437
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MGC,2019,98,-2884.999999999445,0,-1061.9999999991614,643.0000000008386,98,0.40816326530612246,-10.836734693868994,0.8941440318964139,-0.4680846106536232,-0.756005917248922,-2884.999999999445,-2884.999999999445,-4.317073170728299,0.0,-248.49999999999682,450.0,0.3983739837398374,98,False,0,76,70,0,0.0,37,-1999.9999999996157,-2.8637287499622817,41,-1257.499999999609,-2.1796775571234743
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MGC,2020,106,-2354.4999999998413,0,543.0000000004088,1533.0000000004088,106,0.4528301886792453,5.122641509437819,1.0531337149567421,0.21290835882755982,0.3689327220917717,-2354.4999999998413,-2354.4999999998413,1.911971830987355,0.0,-248.49999999999682,457.9999999999927,0.3732394366197183,106,False,0,78,78,0,0.0,35,-621.9999999998345,-0.9931087111001587,41,-1487.9999999998017,-3.080653888330289
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,MGC,2021,101,-2641.4999999995575,0,-2623.4999999995193,-1640.9999999995193,101,0.4158415841584158,-25.975247524747715,0.7062150055991452,-1.3073162856372027,-1.6189287360808053,-2641.4999999995575,-2694.999999999534,-9.237676056336335,0.0,-248.99999999999181,415.5000000000109,0.35563380281690143,101,False,0,91,68,0,0.0,45,-2489.4999999998117,-3.744938637928127,49,-2259.9999999998,-4.339642545090088
